chembl_id	smiles	mw	qed	logp	tpsa	hbd	hba	max_phase	mw_calc	logp_calc	qed_calc	bbb
CHEMBL4297644	Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1	341.44	0.75		77.67	2	5	2.0	341.44	2.84	0.751	1
CHEMBL4297646	Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1	321.34	0.91		21.26	1	2	3.0	321.34	4.15	0.913	0
CHEMBL4297674	CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1	370.43	0.72		91.22	3	3	2.0	370.43	2.131	0.723	0
CHEMBL4297915	Cc1ccc(S(=O)(=O)NO)o1	177.18	0.63		79.54	2	4	2.0	177.18	0.256	0.635	0
CHEMBL4298043	Cl.O.O.O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1	438.93	0.76		40.62	0	3	1.0	438.93	2.149	0.668	0
CHEMBL4298138	C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1	355.37	0.65		80.55	2	6	4.0	355.37	2.552	0.648	1
CHEMBL4298140	Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1.Cl	376.85	0.77		114.93	3	7	1.0	376.85	2.055	0.738	0
CHEMBL4298155	CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1.Cl	469.35	0.64		107.95	2	7	1.0	469.35	3.543	0.592	0
CHEMBL4298165	CS(=O)(=O)NCCN1C(=O)NC[C@]12CCN1CCc3c(oc4ccccc34)[C@@H]1C2	418.52	0.78		94.89	2	5	2.0	418.52	1.439	0.784	0
CHEMBL4298166	CS(=O)(=O)NCCN1C(=O)NC[C@]12CCN1CCc3c(oc4ccccc34)[C@@H]1C2.Cl	454.98	0.78		94.89	2	5	1.0	454.98	1.861	0.735	0
CHEMBL4298170	CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl	408.91	0.78		88.52	2	6	1.0	408.91	3.072	0.731	1
CHEMBL4298172	O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccc2)CC1	373.46	0.76		66.32	1	4	3.0	373.46	3.353	0.762	1
CHEMBL4299850	CN1CC2CCCC(C1)C2OC(=O)C(O)(c1ccccc1)C1CCCC1	357.49	0.84		49.77	1	4	2.0	357.49	3.338	0.84	1
CHEMBL4299940	O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1	450.56	0.62		82.61	1	5	4.0	450.56	3.203	0.624	1
CHEMBL4300049	CCOCCCCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C	275.39	0.56		73.16	3	5	2.0	275.39	0.37	0.558	0
CHEMBL4300154	O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1ccc(Cl)s1	419.89	0.78		86.27	2	7	1.0	419.89	2.51	0.777	1
CHEMBL4300558	CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)C[C@@H]2C1	365.45	0.80		79.68	1	4	2.0	365.45	0.821	0.803	0
CHEMBL4300766	C[C@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	280.33	0.78		82.05	1	7	2.0	280.33	-0.015	0.781	0
CHEMBL4300945	Cc1cnc(C[S@@+]([O-])c2nc3ccccc3[nH]2)c(C)c1OCC1COC(C)(C)OC1	429.54	0.60		92.32	1	6	2.0	429.54	3.66	0.601	0
CHEMBL4301492	COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I	429.27	0.54		29.54	0	3	3.0	429.27	3.884	0.538	1
CHEMBL4301600	CC(C)(O)c1cccn2c(C3(c4ccc(Cl)cc4)CC3)nnc12	327.82	0.80		50.42	1	4	2.0	327.82	3.69	0.798	1
CHEMBL4302089	OC1CN(CCCOCCc2ccc3sccc3c2)C1	291.42	0.80		32.70	1	4	2.0	291.42	2.527	0.796	1
CHEMBL4302412	O=C(O)C1=CS[C@@H]2/C(=C\c3cn4c(n3)COCC4)C(=O)N12	305.31	0.64		84.66	1	6	1.0	305.32	0.638	0.637	0
CHEMBL4302505	CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1	366.51	0.81		48.47	1	4	2.0	366.51	3.498	0.815	1
CHEMBL4302506	COCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1	355.44	0.82		47.06	0	6	1.0	355.44	2.19	0.819	1
CHEMBL4302826	N[C@H](Cc1ccc(OCF)cc1)C(=O)O	213.21	0.76		72.55	2	3	1.0	213.21	0.947	0.763	0
CHEMBL4303187	CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1	394.86	0.58		63.03	1	5	2.0	394.86	3.404	0.579	1
CHEMBL4303214	CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12	393.40	0.55		95.71	1	7	4.0	393.4	3.854	0.55	0
CHEMBL4303387	CC(=O)N1CCC(NC(=O)c2ccc(F)cc2)CC1	264.30	0.88		49.41	1	2	2.0	264.3	1.566	0.881	1
CHEMBL4303389	C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1	389.44	0.51		80.55	2	7	2.0	389.44	4.328	0.511	0
CHEMBL4303404	Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O	365.82	0.76		81.48	1	4	3.0	365.82	4.071	0.759	0
CHEMBL4303611	O=C(/C=C/c1ccc2ccc(C(F)(F)F)cc2n1)c1ccncc1	328.29	0.52		42.85	0	3	1.0	328.29	4.545	0.523	0
CHEMBL4303782	COc1cc2c(c(OC)n1)[C@]1(O)[C@H](O)[C@H](CN(C)C)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2	487.56	0.55		108.07	2	8	2.0	487.56	2.782	0.547	0
CHEMBL4303793	CC(C)(O)CC(=O)O	118.13	0.55		57.53	2	2	3.0	118.13	0.232	0.545	0
CHEMBL4435170	[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	425.47	0.52		135.95	3	9	4.0	425.47	1.732	0.521	0
CHEMBL4438249	C[C@H](Nc1ncnc(N)c1C#N)c1cc2ncc(Cl)n2nc1-c1ccccc1	390.84	0.55		117.81	2	8	2.0	390.84	3.467	0.547	0
CHEMBL4439259	Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C	380.41	0.58		104.16	1	10	1.0	380.41	1.576	0.575	0
CHEMBL4439321	COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1	387.44	0.67		100.85	2	7	1.0	387.44	3.606	0.67	0
CHEMBL4442620	C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F	430.45	0.61		108.19	3	7	2.0	430.45	3.955	0.614	0
CHEMBL4444976	COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl	451.92	0.50		92.17	1	7	2.0	451.92	2.832	0.501	0
CHEMBL4446357	C[C@@]1(O)CCC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21	471.53	0.69		117.42	2	8	2.0	471.53	2.041	0.685	0
CHEMBL4456123	CS(=O)(=O)c1cc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)ccn1	451.48	0.50		106.84	1	7	1.0	451.48	2.777	0.5	0
CHEMBL4459585	Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1	383.42	0.53		113.41	0	9	2.0	383.42	2.536	0.535	0
CHEMBL4462530	CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1	429.95	0.77		88.91	2	5	2.0	429.95	3.814	0.773	1
CHEMBL4466233	CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)CC1	452.56	0.58		110.69	3	7	2.0	452.56	1.048	0.576	0
CHEMBL4467168	CC(C)n1c(C2CCNCC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21	446.14	0.56		72.99	1	5	2.0	446.14	4.517	0.556	0
CHEMBL4468777	COc1ncc(-c2cccc(N3CCN(c4cnc(N)nc4N)CC3)c2)cn1	378.44	0.69		119.31	2	9	1.0	378.44	1.433	0.694	0
CHEMBL4468815	Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1	439.54	0.63		110.44	2	8	3.0	439.54	1.872	0.634	0
CHEMBL4470585	CC(C)(O)c1cnc(N2C[C@@]3(CCC[C@](C)(Cn4cnc5ccc(C#N)cc54)C3)OC2=O)cn1	460.54	0.63		117.16	1	8	2.0	460.54	3.901	0.627	0
CHEMBL4513510	COc1ccc2[nH]c(C(=O)N3CCC(CC(C)(C)O)CC3)cc2c1	330.43	0.90		65.56	2	3	1.0	330.43	3.19	0.905	1
CHEMBL4533578	Nc1ncccc1-c1cc(Cc2ccc(COc3ccccn3)cc2)no1	358.40	0.56		87.06	1	6	1.0	358.4	3.884	0.563	1
CHEMBL4549658	C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1	356.35	0.89		69.56	1	5	2.0	356.35	2.251	0.892	1
CHEMBL4562772	CS(=O)(=O)O.Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O	498.61	0.71		106.25	1	6	1.0	498.61	1.87	0.504	0
CHEMBL4563818	C[C@H]1CN(c2n[nH]c3nc(N[C@H]4CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC4)ncc23)CCO1	491.54	0.54		125.13	3	8	1.0	491.54	2.173	0.538	0
CHEMBL4571075	O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2ccccc2Cl)O1	374.83	0.66		51.22	1	3	1.0	374.83	4.657	0.664	0
CHEMBL4571518	O=c1[nH]c(NCc2ccc(Cl)c(Cl)c2)nc2ncn(CCN3CCOCC3)c12	423.30	0.63		88.07	2	7	2.0	423.3	2.371	0.633	1
CHEMBL4578881	Cc1c(Br)c(Br)c2c3c1nc(N1CCNCC1)n3CCC2.Cl	450.61	0.78		33.09	1	4	1.0	450.61	3.647	0.72	1
CHEMBL4585668	CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F	383.35	0.88		87.39	1	5	4.0	383.35	3.289	0.879	1
CHEMBL4592045	CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1	453.56	0.62		76.31	1	7	3.0	453.56	4.341	0.616	0
CHEMBL4594227	CN(C)CCC(=C1CC2CCC1C2)c1ccccc1	255.41	0.78		3.24	0	1	2.0	255.4	4.212	0.779	0
CHEMBL4594236	CC(C)N1C2CCCC1CC(OC(=O)C(CO)c1ccccc1)C2	331.46	0.84		49.77	1	4	2.0	331.46	3.1	0.842	1
CHEMBL4594239	O=C(CN1CCCC1)NC1C(c2ccccc2)C1c1ccccc1	320.44	0.92		32.34	1	2	2.0	320.44	3.148	0.918	1
CHEMBL4594243	CSCC1CN(C)C2Cc3c[nH]c4cccc(c34)C2O1	288.42	0.92		28.26	1	3	2.0	288.42	2.827	0.921	1
CHEMBL4594245	Cc1cccc(Cl)c1NC(=O)CCN1CCCC2CCCC21	320.86	0.90		32.34	1	2	2.0	320.86	4.242	0.9	0
CHEMBL4594254	C(=C/[C@H]1CCNC1)\c1cncnc1	175.23	0.73		37.81	1	3	2.0	175.24	1.099	0.731	1
CHEMBL4594258	CCCC[C@](C)(CO)Nc1nc(N)nc2cc(F)cnc12	293.35	0.75		96.95	3	6	2.0	293.35	2.099	0.754	0
CHEMBL4594261	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O	289.38	0.77		40.46	2	2	4.0	289.38	3.557	0.766	1
CHEMBL4594267	COc1cccc2c1CCOC2C1=NCCN1	232.28	0.84		42.85	1	4	2.0	232.28	1.311	0.836	1
CHEMBL4594268	COc1cccc2c1CCOC2C1=NCCN1.O=S(=O)(O)O	330.36	0.84		42.85	1	4	1.0	330.36	0.658	0.682	0
CHEMBL4594269	CN(C)CC1CCOC1(c1ccccc1)c1ccccc1.Cl	317.86	0.85		12.47	0	2	3.0	317.86	3.95	0.846	1
CHEMBL4594275	N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1	460.54	0.52		134.06	3	9	2.0	460.54	2.548	0.525	0
CHEMBL4594277	Cl.Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1	357.80	0.91		21.26	1	2	1.0	357.8	4.572	0.865	0
CHEMBL4594287	COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2	477.57	0.57		112.87	2	7	4.0	477.57	2.716	0.568	0
CHEMBL4594304	Cn1cc(S(=O)(=O)[C@@](C)(F)C2CCN(C(=O)Nc3ccon3)CC2)c(C(F)F)n1	435.43	0.77		110.33	1	7	2.0	435.43	2.749	0.773	0
CHEMBL4594348	C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1	297.36	0.85		79.19	2	2	2.0	297.36	2.159	0.851	1
CHEMBL4594351	Cc1c(Cc2ccc(-n3cccn3)cc2)cc2c(c1F)CN([C@H]1COCC[C@@H]1O)C2=O	421.47	0.70		67.59	1	5	2.0	421.47	3.016	0.703	1
CHEMBL4594376	CCc1[nH]nc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)c1C	314.39	0.81		79.04	3	4	2.0	314.39	2.194	0.808	1
CHEMBL4594380	[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H]	429.94	0.51		78.82	2	5	2.0	429.94	3.353	0.51	1
CHEMBL4594381	[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H]	314.42	0.80		83.18	1	5	3.0	314.42	3.466	0.799	1
CHEMBL4594403	CC1=CN2CCS(=O)(=O)N=C2C(c2ccc(OC3CCCCC3)cc2)=N1	373.48	0.82		71.33	0	5	2.0	373.48	3.106	0.816	1
CHEMBL4594412	CN1C(=O)C(C)(C)Oc2c(-c3cn(C)c(=O)c4[nH]ccc34)cc(S(C)(=O)=O)cc21	415.47	0.69		101.47	1	6	1.0	415.47	2.071	0.69	0
CHEMBL4594413	C[C@H](OC(N)=O)[C@@H](O)c1ccccc1Cl	229.66	0.83		72.55	2	3	2.0	229.66	1.857	0.831	1
CHEMBL4594418	COc1ccc2c(c1)CN(Cc1ccc(C(=O)O)cc1)CCS2	329.42	0.93		49.77	1	4	2.0	329.42	3.501	0.93	1
CHEMBL4594419	CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O	484.65	0.60		116.55	3	8	2.0	484.65	2.248	0.596	0
CHEMBL4594421	[2H]C([2H])([2H])NC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F	467.46	0.55		76.44	1	4	3.0	467.46	3.992	0.546	1
CHEMBL4594422	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(NC)cc1OC	383.51	0.71		87.74	2	6	2.0	383.51	1.745	0.711	1
CHEMBL4594428	COc1cc(OC)c(F)c(COc2cnc(Nc3cnn(CCO)c3)nc2)c1F	407.38	0.56		103.55	2	9	1.0	407.38	2.283	0.557	0
CHEMBL4594430	CC(C)c1nc2c([nH]1)-c1ccccc1C(=O)C2=O	240.26	0.78		62.82	1	3	2.0	240.26	2.579	0.779	1
CHEMBL4594431	CNC(=O)c1cccc(-c2ccc3c(N4C5CCC4COC5)nc(N4CCOC[C@@H]4C)nc3n2)c1	474.57	0.62		92.71	1	8	1.0	474.57	2.644	0.617	0
CHEMBL4594432	CC(C)(O)c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1	435.53	0.56		94.32	2	8	1.0	435.53	4.665	0.557	0
CHEMBL4594437	Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1	331.46	0.72		19.37	0	3	3.0	331.46	3.908	0.722	1
CHEMBL4594439	O=C(O)[C@H]1O[C@H]2O[C@@H]1C(=O)N(Cc1ccccc1)[C@@H]2Cc1ccccc1	353.37	0.89		76.07	1	4	2.0	353.37	1.835	0.888	1
CHEMBL4594442	Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1	315.74	0.73		77.58	1	5	2.0	315.74	3.284	0.734	1
CHEMBL4594445	CNCc1cn(S(=O)(=O)c2cccc(F)c2)c(-c2ccc(F)cc2F)c1OC	410.42	0.68		60.33	1	5	3.0	410.42	3.537	0.675	1
CHEMBL4594446	O=C(c1cc(Cl)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21	358.20	0.85		74.68	1	4	3.0	358.2	3.091	0.85	1
CHEMBL4594447	CCCNCCOc1cc(F)cc(S(C)(=O)=O)c1	275.35	0.77		55.40	1	4	2.0	275.34	1.608	0.768	1
CHEMBL4594448	CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1	422.53	0.56		74.79	2	4	4.0	422.53	4.925	0.565	0
CHEMBL4594454	C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12.Cl.O.O	395.88	0.91		62.30	1	4	2.0	395.88	0.519	0.795	0
CHEMBL4594620	Cc1ccc(C(C)OC(=O)[C@]2(C)CC[C@H](C(=O)O)C2(C)C)cc1	318.41	0.85		63.60	1	3	2.0	318.41	4.126	0.848	0
CHEMBL4596392	CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	422.45	0.52		135.95	3	9	4.0	422.45	1.732	0.524	0
CHEMBL4596970	CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1OP(=O)(O)O	366.31	0.78		120.09	2	5	2.0	366.31	1.871	0.784	0
CHEMBL4596972	c1cnc2ccc(Nc3nc(NC4CC4)c4nc[nH]c4n3)cc2c1	317.36	0.54		91.41	3	6	1.0	317.36	3.219	0.535	0
CHEMBL4597193	Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)O[C@@](C)([C@H]2CC[C@H](N(C)C)CC2)O3)c(=O)[nH]1	488.03	0.65		83.66	2	5	2.0	488.03	4.491	0.649	0
CHEMBL4633566	Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl	465.94	0.59		99.00	1	7	2.0	465.94	3.909	0.592	0
CHEMBL4640580	O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2ccncc21	414.05	0.78		62.66	1	4	1.0	414.05	3.351	0.778	1
CHEMBL4646510	CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2	466.43	0.70		90.45	1	7	2.0	466.43	2.073	0.697	0
CHEMBL4647810	C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1	375.44	0.59		84.75	1	7	1.0	375.44	2.646	0.593	1
CHEMBL4649457	COc1ccccc1CC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1	379.54	0.78		55.48	2	3	2.0	379.54	4.39	0.783	0
CHEMBL4650215	C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O	407.38	0.78		111.71	2	7	4.0	407.38	1.818	0.782	0
CHEMBL4650223	Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1.Cl.O.O	454.01	0.59		49.77	1	4	1.0	454.01	3.327	0.533	0
CHEMBL4650226	Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F.Cl	328.77	0.80		75.21	2	3	4.0	328.77	3.297	0.798	1
CHEMBL4650230	CN1CCC2(CC1)NCC(=O)N2Cc1ccccc1	259.35	0.86		35.58	1	3	3.0	259.35	1.04	0.862	1
CHEMBL4650231	CN1CCC2(CC1)NCC(=O)N2Cc1ccccc1.Cl.Cl.O	350.29	0.86		35.58	1	3	1.0	350.29	1.059	0.867	1
CHEMBL4650276	CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OC[C@@H](O)CO)cc1	479.48	0.61		97.03	2	6	3.0	479.48	3.226	0.614	0
CHEMBL4650281	C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1	396.45	0.52		98.72	2	6	3.0	396.45	3.316	0.518	0
CHEMBL4650284	O=C1Nc2cc3[nH]nc(-c4ccncc4)c3cc2CN1Cc1ccccc1	355.40	0.58		73.91	2	3	1.0	355.4	4.173	0.579	0
CHEMBL4650285	Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1	453.57	0.61		88.41	1	9	2.0	453.57	2.705	0.614	1
CHEMBL4650303	CC(C)(C[C@H](N)C(=O)O)C(F)F	181.18	0.68		63.32	2	2	2.0	181.18	1.08	0.682	1
CHEMBL4650304	C[C@H](Oc1cc2cc(F)ccc2nc1N)c1[nH]c(=O)ccc1-n1cccn1	365.37	0.58		98.82	2	6	1.0	365.37	2.97	0.579	0
CHEMBL4650305	O=C(O)CCn1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1	352.23	0.84		55.12	1	3	2.0	352.23	4.062	0.845	0
CHEMBL4650308	Cc1cccc(OC2CCN(Cc3cc(=O)[nH]c(=O)[nH]3)CC2)c1C	329.40	0.90		78.19	2	4	1.0	329.4	1.723	0.895	1
CHEMBL4650310	O=c1ccc2ccc(O[C@@H]3C[C@H]4CC[C@@H](C3)N4)cc2o1	271.32	0.85		51.47	1	4	2.0	271.32	2.455	0.852	1
CHEMBL4650311	O=C1C2=C(CCN(Cc3ccccc3)C2)N2CCN=C2N1Cc1ccc(F)cc1F	408.45	0.78		39.15	0	4	1.0	408.45	3.139	0.78	1
CHEMBL4650313	Cc1cc(S(=O)(=O)Nc2cscn2)c(F)cc1N(C)[C@H]1CCN(Cc2ccccc2)C1	460.60	0.58		65.54	1	6	2.0	460.6	4.102	0.575	0
CHEMBL4650314	O=C(O)CNC(=O)c1c(O)c2ccccc2n(OCC2CC2)c1=O	332.31	0.70		117.86	3	6	3.0	332.31	0.36	0.703	0
CHEMBL4650315	CN(C)CC1CCCCC1(O)c1cccc(O)c1	249.35	0.86		43.70	2	3	1.0	249.35	2.332	0.864	1
CHEMBL4650318	COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F	361.24	0.71		97.47	3	5	2.0	361.24	1.734	0.71	0
CHEMBL4650321	C=CC(=O)N1CCC(c2ccc(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)n2)CC1	427.50	0.59		85.52	1	4	3.0	427.5	4.532	0.586	0
CHEMBL4650324	O=C(NCc1cnc(C(F)(F)F)s1)c1ccc2c(c1)NC(=O)c1ccccc1S2(=O)=O	467.45	0.61		105.23	2	6	2.0	467.45	3.49	0.614	0
CHEMBL4650326	C(=C/c1cccs1)\c1cc[nH]n1	176.24	0.75		28.68	1	2	3.0	176.24	2.642	0.748	1
CHEMBL4650327	O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12	425.41	0.54		85.08	1	7	3.0	425.41	3.762	0.538	1
CHEMBL4650328	Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1	281.28	0.63		136.72	3	8	1.0	281.28	0.866	0.629	0
CHEMBL4650330	Cc1ccn(-c2nc(NC3CCC(F)(F)CC3)cc(N3CCOCC3)n2)n1	378.43	0.88		68.10	1	7	2.0	378.43	2.797	0.882	1
CHEMBL4650332	O=C([C@H](CO)c1ccccc1)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2	457.51	0.66		109.27	1	7	2.0	457.51	0.772	0.661	0
CHEMBL4650334	C[C@H]1CN(C(=O)CC[C@@]2(C3CC3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1	406.43	0.73		81.75	2	4	2.0	406.43	1.77	0.731	1
CHEMBL4650337	CNC[C@@H]1OCCc2ccsc21	183.28	0.75		21.26	1	3	3.0	183.28	1.581	0.751	1
CHEMBL4650339	O=C(CCC(=O)c1ccc2c(c1)OCCO2)c1ccccc1	296.32	0.79		52.60	0	4	2.0	296.32	3.304	0.794	1
CHEMBL4650341	COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1	424.56	0.76		84.94	1	5	2.0	424.56	2.878	0.759	1
CHEMBL4650343	Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1	402.51	0.58		105.55	3	7	2.0	402.51	3.726	0.577	0
CHEMBL4650348	NC(=O)N(C(=O)c1ccccc1)c1ccccc1	240.26	0.88		63.40	1	2	1.0	240.26	2.412	0.876	1
CHEMBL4650350	CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1	388.49	0.84		93.09	2	5	1.0	388.49	2.952	0.842	0
CHEMBL4650352	CNc1ccc(-c2ccc3cc(OC[C@H](O)CF)ccc3n2)cn1	327.36	0.73		67.27	2	5	2.0	327.36	3.048	0.728	1
CHEMBL4650353	Cl.N[C@@]1(c2ccccc2Cl)CCC[C@@H](O)C1=O	276.16	0.78		63.32	2	3	1.0	276.16	2.03	0.825	1
CHEMBL4650358	CCCc1c(-c2ccccc2)nn(-c2ccccn2)c1O.Cl	315.80	0.79		50.94	1	4	2.0	315.8	4.014	0.791	0
CHEMBL4650366	Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)c2ccccc2c1=O	383.47	0.68		65.37	0	5	1.0	383.47	3.398	0.677	1
CHEMBL4650368	COc1ncc(C)c(-c2ccc3c(c2)[nH]c(=O)c2cnn([C@H]4CCOC4)c23)c1C	390.44	0.58		82.03	1	6	2.0	390.44	3.527	0.579	1
CHEMBL4650521	C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N	421.96	0.68		129.20	3	9	2.0	421.96	2.173	0.682	0
CHEMBL4650579	Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1	224.69	0.80		34.15	1	3	2.0	224.69	1.864	0.796	1
CHEMBL4650718	N[C@@]1(c2ccccc2Cl)CCC[C@@H](O)C1=O	239.70	0.78		63.32	2	3	1.0	239.7	1.608	0.783	1
